Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units
CHEMBL184375,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C,IC50,5.012,nM
CHEMBL44367,CS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1Cl,IC50,100000,nM
CHEMBL14420,CC(C)(Cl)CC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,IC50,100,nM
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,5700,nM
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,IC50,2.1,nM
CHEMBL2171267,CCCCCCN(C)C(=O)n1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,IC50,100000,nM
CHEMBL2171262,CCCCCCNC(=O)n1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,IC50,100000,nM
CHEMBL1230333,O=C(O)CCCc1cccs1,IC50,,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,280,nM
CHEMBL1242554,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,IC50,310,nM
CHEMBL3265351,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,IC50,1200,nM
CHEMBL3265355,Clc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,IC50,4400,nM
CHEMBL1242364,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,IC50,6500,nM
CHEMBL1242459,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,IC50,25000,nM
CHEMBL3265346,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,IC50,58000,nM
CHEMBL1242460,COc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,IC50,100000,nM
CHEMBL1909065,CO[C@H]1C[C@@H](O[C@H]2C[C@H]([C@H]3O[C@](C)(O)[C@H](C)C[C@@H]3C)O[C@H]2[C@]2(C)CC[C@H]([C@]3(C)CC[C@]4(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H]5O[C@](O)(CC(=O)O)[C@@H](C)[C@H](OC)[C@H]5OC)O4)O3)O2)O[C@@H](C)[C@@H]1OC,IC50,,
CHEMBL1316,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,IC50,100,nM
CHEMBL420628,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(N)(=O)=O)cc2)cn1,IC50,23,nM
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,500,nM
CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,IC50,,
CHEMBL325804,CC1(C)OC(=O)C(Oc2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1,IC50,10,nM
CHEMBL151929,Cc1ccc(Cl)c(Nc2ccccc2C(=O)N[C@@H](C)C(=O)O)c1Cl,IC50,33000,nM
CHEMBL149076,Cc1csc2nc(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)n12,IC50,3000,nM
CHEMBL149597,CS(=O)(=O)c1ccc(-c2c(-c3ccc(Cl)cc3)nc3sc(Cl)c(Cl)n23)cc1,IC50,3600,nM
CHEMBL172194,CN1CC=C(c2ccccc2-c2ccc(S(C)(=O)=O)cc2)CC1,IC50,300000,nM
CHEMBL325804,CC1(C)OC(=O)C(Oc2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1,IC50,20,nM
CHEMBL280009,CC1(O)OC(=O)C(c2ccc(F)c(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,IC50,200,nM
CHEMBL2018564,CCNc1nnc(Cn2nc(Cc3ccccc3)c3onc(C)c3c2=O)s1,IC50,100000,nM
CHEMBL271104,CC(C)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,IC50,9.8,nM
CHEMBL1103,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,IC50,,
CHEMBL558551,O=C1CC[C@@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,IC50,,
CHEMBL433427,COc1ccc2c(c1)c(CC(=O)NC(C)(C)CO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,190,nM
CHEMBL277006,COc1ccc2c(c1)c(CC(=O)N[C@H](CO)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,85,nM
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,IC50,,
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,IC50,1000000,nM
CHEMBL850,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,IC50,,
CHEMBL262777,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,IC50,,
CHEMBL88493,COc1c(Cl)cc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1Cl,IC50,4,nM
CHEMBL55188,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(Cl)cc2)cc1,IC50,140,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,35,nM
CHEMBL229139,C1=C(c2ccc3c(c2)OCO3)Cc2ccccc21,IC50,100000,nM
CHEMBL14053,O=C(O)C(Cl)(Cl)Cl,IC50,,
CHEMBL129473,Cc1cc(=O)c(Oc2ccc([N+](=O)[O-])cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,3990.25,nM
CHEMBL127514,Cc1cc(=O)c(Oc2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,359.75,nM
CHEMBL365436,CC(=O)OCc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccccc1Cl,IC50,40000,nM
CHEMBL47,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,IC50,,
CHEMBL403957,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(Cl)s3)cc(C(F)(F)F)n2)cc1,IC50,185186788.4,nM
CHEMBL272605,Cc1ccccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,IC50,174827.6,nM
CHEMBL257299,Cc1ccc(CNc2cc(Cl)nc(-c3ccc(S(C)(=O)=O)cc3)n2)cc1,IC50,44.4,nM
CHEMBL272433,CCSc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,IC50,1.2,nM
CHEMBL2234864,CS(=O)(=O)c1ccc(-c2nc(NC3CC=CCC3)cc(C(F)(F)F)n2)cc1,IC50,32.9,nM
CHEMBL442706,NS(=O)(=O)c1ccc(-c2nc(NCc3cc4ccccc4s3)cc(C(F)(F)F)n2)cc1,IC50,140.4,nM
CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,IC50,,
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,IC50,1839,nM
CHEMBL572,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,IC50,,
CHEMBL1909069,,IC50,,
CHEMBL14192,c1ccc(Cn2ccnc2)cc1,IC50,,
CHEMBL134,Clc1cccc(Cl)c1N=C1NCCN1,IC50,,
CHEMBL1630251,CC(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,IC50,7,nM
CHEMBL1236282,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,IC50,,
CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,IC50,,
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,IC50,,
CHEMBL1288533,O=C(O)C1=Cc2c(ccc(Cl)c2Cl)OC1C(F)(F)F,IC50,10,nM
CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,IC50,,
CHEMBL1630230,CC(C)CN(C)c1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,IC50,70,nM
CHEMBL1386,,IC50,,
CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,IC50,,
CHEMBL1466,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,IC50,,
CHEMBL1630233,CCc1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2,IC50,28800,nM
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,,
CHEMBL1419,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,IC50,,
CHEMBL408,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,IC50,,
CHEMBL209883,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,IC50,920,nM
CHEMBL393127,COc1ccc2c(c1)c(CC(=O)NOCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,700,nM
CHEMBL1088302,O=C(Nc1ccc(-c2cccc(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,IC50,74700,nM
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,700,nM
CHEMBL149506,CNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,IC50,2000,nM
CHEMBL151441,COCCCNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,IC50,11000,nM
CHEMBL153,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,150,nM
CHEMBL482162,C/C(=C\c1ccc(C(F)(F)F)cc1)c1ccc(O)c(O)c1,IC50,1740,nM
CHEMBL390317,CS(=O)(=O)Nc1ccncc1Oc1cc(Cl)cc(Cl)c1,IC50,100000,nM
CHEMBL1080407,COc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F,IC50,2530,nM
CHEMBL1078373,CS(=O)(=O)Nc1ccncc1Nc1ccc(Br)cc1,IC50,21900,nM
CHEMBL252557,O=C(O)CO,IC50,,
CHEMBL1288555,O=C(O)C1=Cc2cc(Cl)cc(Cl)c2OC1C(F)(F)F,IC50,18,nM
CHEMBL1288619,C#Cc1cc(Cl)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,IC50,43,nM
CHEMBL1257225,COc1ccc2c(c1)c(CC(=O)O)c(C)n2CC1=CCC(=O)N(C(F)F)C1,IC50,100000,nM
CHEMBL310555,Oc1cccc2cccnc12,IC50,,
CHEMBL601016,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2=CCN(CCCCO[N+](=O)[O-])CC2)cc1,IC50,7500,nM
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,5800,nM
CHEMBL1288538,C#Cc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,IC50,73,nM
CHEMBL1288600,Cc1cc(C)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,IC50,240,nM
CHEMBL1289129,CCCc1cc(OC(F)(F)F)cc2c1O[C@H](C(F)(F)F)C(C(=O)O)=C2,IC50,42,nM
CHEMBL1200693,,IC50,,
CHEMBL506880,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,IC50,50000,nM
CHEMBL1171447,COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)C7(C)C)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)[C@H](O)[C@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,IC50,6700,nM
CHEMBL168,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,87000,nM
CHEMBL1171453,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H]1O,IC50,50000,nM
CHEMBL1171450,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]45C)C3(C)C)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)[C@H]1O,IC50,50000,nM
CHEMBL1916956,Cc1ccc(S(=O)(=O)NC(=O)c2cncc(C(=O)NS(=O)(=O)c3ccc(C)cc3)c2)cc1,IC50,8500,nM
CHEMBL1916964,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccccn1,IC50,3600,nM
CHEMBL1916965,Cc1ccc(S(=O)(=O)NC(=O)c2ccccn2)cc1,IC50,8000,nM
CHEMBL1221677,CC/C(=C(\c1ccccc1)c1ccc(O)cc1)c1ccc(S(C)(=O)=O)cc1,IC50,100000,nM
CHEMBL1171446,COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)C7(C)C)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)[C@H](O)[C@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,IC50,8500,nM
CHEMBL1164943,COC1(c2cc(F)cc(OCCCN3CCc4c(c5cc(F)ccc5n4Cc4ccc(S(C)(=O)=O)cc4)C3)c2)CCOCC1.Cl,IC50,,
CHEMBL1221727,CC/C(=C(\c1ccccc1)c1ccc(OC)cc1)c1ccc(S(C)(=O)=O)cc1,IC50,10700,nM
CHEMBL1221678,CCCC/C(=C(\c1ccccc1)c1ccc(O)cc1)c1ccc(S(C)(=O)=O)cc1,IC50,11800,nM
CHEMBL329120,Cc1cnc(-c2cccnc2)c(-c2ccc(S(C)(=O)=O)cc2)c1,IC50,350,nM
CHEMBL22812,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)CC2)cc1,IC50,80,nM
CHEMBL154,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,IC50,2500,nM
CHEMBL303891,CS(=O)(=O)c1ccc(-c2[nH]ncc2-c2ccc(F)cc2)cc1,IC50,100000,nM
CHEMBL276663,CCCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,IC50,90,nM
CHEMBL431546,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,IC50,800,nM
CHEMBL2283155,CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2cccc(Br)c2)cc1,IC50,310,nM
CHEMBL2283156,CCCCCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,IC50,150,nM
CHEMBL1221731,CCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,IC50,14,nM
CHEMBL2283181,CCCC/C(=C(\c1ccccc1)c1ccc(N=[N+]=[N-])cc1)c1ccccc1,IC50,1000,nM
CHEMBL525250,Cc1ccc2[nH]c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)c2c1,IC50,0.2799,nM
CHEMBL2334131,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N(CC(C)C)CC(C)C)cc1,IC50,6840,nM
CHEMBL611,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,IC50,,
CHEMBL127,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,IC50,,
CHEMBL1200604,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,IC50,,
CHEMBL621,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,IC50,,
CHEMBL28487,Nc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1,IC50,29700,nM
CHEMBL2111539,CS(=O)(=O)c1ccc(-c2cc(/C=C\CC[N+](=O)[O-])nn2C2CCCCC2)cc1,IC50,500,nM
CHEMBL23556,CS(=O)(=O)c1ccc(C2=C(/C=C/c3ccc(F)cc3)C(=O)CC2)cc1,IC50,500,nM
CHEMBL157714,C=Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,IC50,6025595.86,nM
CHEMBL348087,Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,IC50,19952623.15,nM
CHEMBL274893,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,IC50,25.7,nM
CHEMBL29136,N#Cc1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,338.84,nM
CHEMBL106023,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cncc(Br)c2)cc1,IC50,340,nM
CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,IC50,,
CHEMBL117405,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,IC50,,
CHEMBL462709,COc1c(C(C)(C)C)cc(-c2cc(=S)ss2)cc1C(C)(C)C,IC50,47.2,nM
CHEMBL111597,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CCC2)cc1,IC50,10,nM
CHEMBL29717,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)c(Cl)c2)cc1,IC50,15,nM
CHEMBL459294,OC[C@H]1C[C@](O)(c2ccccc2)[C@@H](c2ccccc2)O1,IC50,5100,nM
CHEMBL73997,CC1(C)OC(=O)C(OC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,IC50,5200,nM
CHEMBL92793,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccncc2)cc1,IC50,7000,nM
CHEMBL44142,CSc1ccc(C2=C3c4cc(C)ccc4CCC3OC2=O)cc1,IC50,971,nM
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,IC50,1050000,nM
CHEMBL54039,COc1ccc(-c2ccccc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,IC50,19,nM
CHEMBL23808,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)C(=O)CC2)cc1,IC50,90,nM
CHEMBL456486,O=C(O)[C@H]1C[C@](O)(c2ccc(F)cc2)[C@@H](c2ccc(F)cc2)O1,IC50,3200,nM
CHEMBL117862,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,IC50,90,nM
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,IC50,40,nM
CHEMBL229304,C1=C(c2ccc3c(c2)OCO3)CCc2ccccc21,IC50,100000,nM
CHEMBL2315019,COc1ccc2cc([C@H](C)C(=O)n3c4ccccc4c(=O)c4ccccc43)ccc2c1,IC50,9800,nM
CHEMBL2315018,CC(C)Cc1ccc(C(C)C(=O)n2c3ccccc3c(=O)c3ccccc32)cc1,IC50,1800,nM
CHEMBL2315017,O=c1c2ccccc2n(CCOS(=O)(=O)c2ccc(C(F)(F)F)cc2)c2ccccc12,IC50,590,nM
CHEMBL18498,COC1(C)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,IC50,69,nM
CHEMBL43002,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,IC50,60,nM
CHEMBL29492,Cc1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,62800,nM
CHEMBL442349,CC(=O)c1ccc(-n2c(C)ccc2-c2ccc(F)cc2)cc1,IC50,,nM
CHEMBL2315858,O=C(N[C@H]1CCC[C@@H]1CO)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,IC50,,
CHEMBL2315854,O=C(N[C@@H]1CCC[C@H]1OCc1ccccc1)C1CCN(c2nc3cc(Cl)ccc3o2)CC1,IC50,296,nM
CHEMBL92443,C=C1C(c2ccccc2)=C(c2ccc(S(C)(=O)=O)cc2)C1(C)C,IC50,2.2,nM
CHEMBL2333747,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCC(C)C)cc1,IC50,15090,nM
CHEMBL2333745,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC(C)C)cc1,IC50,2010,nM
CHEMBL2333742,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCl)cc1,IC50,1360,nM
CHEMBL420987,CC1(C)C(=O)C(c2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,IC50,2.8,nM
CHEMBL157129,COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCC(O)C3)cc1,IC50,460,nM
CHEMBL47147,COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Br,IC50,30.2,nM
CHEMBL42561,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,IC50,158.49,nM
CHEMBL13878,C#CCCCC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,IC50,100,nM
CHEMBL13920,C#CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,IC50,15,nM
CHEMBL29397,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2csc3ccccc23)cc1,IC50,350,nM
CHEMBL282301,NS(=O)(=O)c1ccc(-n2ncc(Cl)c2-c2ccccc2)cc1,IC50,49,nM
CHEMBL2087941,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(Cl)cc2)cc1,IC50,121700,nM
CHEMBL416126,CS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCO3)cc1,IC50,12,nM
CHEMBL1909080,O.O.O.O.O.O.[Cl-].[Cl-].[Sr+2],IC50,,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,70,nM
CHEMBL300710,CC(C)(O)CSc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,IC50,700,nM
CHEMBL111095,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1Cl,IC50,9,nM
CHEMBL419777,CS(=O)(=O)c1ccc(-c2[nH]c(C#N)cc2-c2ccc(F)cc2)cc1,IC50,64400,nM
CHEMBL289262,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)CC2,IC50,100,nM
CHEMBL41405,C=Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,IC50,310,nM
CHEMBL48073,CCC(O)(CC)[C@H](C)Oc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,IC50,4700,nM
CHEMBL350815,Cc1nc(C2CCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,18000,nM
CHEMBL97834,COc1ccc2c(c1)c(CC(=O)N(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,18000,nM
CHEMBL567160,CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,900,nM
CHEMBL134342,O=C(O)CCCC[C@@H]1CCSS1,IC50,,
